medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
BD2BE1D5CB6AA1603BB4357BC0D390C9,B6A7E0FAEFAFA7931C6B363EA3CBEC71,VTS,1,,2013-07-14 01:40:00,2013-07-14 02:04:00,1,1440,6.34,-73.984818,40.742264,-73.949783,40.677807
1C488C370EC032657A76271EA2E1E77C,876EE5DCD16328C50AFCA8B0F994749D,VTS,1,,2013-07-13 23:10:00,2013-07-13 23:35:00,6,1500,6.78,-73.971031,40.794518,-74.003609,40.723553
707D32FAACDB2DF461BC3EB77F836AAC,DBEA2E4471EB686AE4F91AEFA1ABD34B,VTS,1,,2013-07-14 01:53:00,2013-07-14 02:04:00,4,660,2.24,-74.003197,40.707932,-74.007996,40.732841
641C4D7D94631C0FF9DA0DCFCEB3B4BA,1529BF92BECD86F3FA7D3677150E7A2E,VTS,1,,2013-07-14 01:20:00,2013-07-14 01:42:00,1,1320,5.28,-73.992317,40.735306,-73.960098,40.779686
CEEABDB6F3E6BA71757B191A2C99213C,956BC98C042F35EB171FF7FB1A6721B9,VTS,1,,2013-07-14 23:56:00,2013-07-15 00:14:00,1,1080,3.90,-74.00528,40.728558,-73.96125,40.71442
C9CBAA9A484EC089D90E44862E214AC4,3423A439628205D7D731018B78766124,VTS,1,,2013-07-14 00:49:00,2013-07-14 01:01:00,2,720,2.80,-73.979294,40.776863,-73.981163,40.747017
CBE2015D17B8641EADA0BFAD797C86FF,C786C3A0F871B4DB4681BB10DBA80061,VTS,1,,2013-07-14 01:50:00,2013-07-14 02:11:00,1,1260,5.27,-73.987389,40.719711,-73.981895,40.778385
185B9C66B803EFD690D102A9759C41D7,BC6A3B94F7CAFCAA2BC11E389DF4359D,VTS,1,,2013-07-14 01:01:00,2013-07-14 01:12:00,2,660,5.95,-73.949783,40.780437,-73.985649,40.717983
4F42605E49D16FAB2F330BD47F1DD3D4,1DA1EA63F9EB8AB476DA24B4A9E382AB,VTS,1,,2013-07-13 23:45:00,2013-07-14 00:02:00,1,1020,4.72,-73.994576,40.750568,-74.016602,40.706921
037CB433AB5895649F7A9EF37F767EF1,F57FA13A6A82FE2F40D9DB0193DE0FEE,VTS,1,,2013-07-14 01:59:00,2013-07-14 02:09:00,1,600,3.75,-73.968834,40.757339,-73.911301,40.758598
E79E74C15D90CD93B1564E91E3D64765,145038A0CC99D6982D8001BE668154CA,VTS,1,,2013-07-14 01:38:00,2013-07-14 01:41:00,6,180,1.07,-73.95623,40.779881,-73.972122,40.786522
970AD0961CA7FEE0140A7D95454149E2,F22ECD5EE3DA1A68E70D7E7ECA61754A,VTS,1,,2013-07-14 00:27:00,2013-07-14 00:37:00,1,600,2.10,-74.004333,40.747631,-73.977936,40.753441
6CE20A8D4E3097006E4C4BD9D7A01BC4,5AB780C26F271BCC936001F179505F57,VTS,1,,2013-07-14 01:31:00,2013-07-14 01:38:00,1,420,1.51,-73.975815,40.748802,-73.977158,40.76453
A2712BB16EA4A5EFCD463EE01DE5CA12,1827F091B137E4E4F56DD0188EE1C94D,VTS,1,,2013-07-14 02:01:00,2013-07-14 02:18:00,1,1020,4.93,-73.993477,40.682201,-74.001617,40.635792
A7B0677318CAF1ABC07CF66A86A461C8,682501DF9EFED6A59487E5385F4F3070,VTS,1,,2013-07-14 01:26:00,2013-07-14 01:44:00,1,1080,4.06,-73.999748,40.721783,-73.97184,40.693024
33E72FD3FB448499AAB5672CA571CE09,2C950F220AFB46EDB83D7D6F0478B32D,VTS,1,,2013-07-14 02:34:00,2013-07-14 02:51:00,5,1020,4.07,-73.9524,40.777122,-73.999573,40.757496
8130027B9B5DC23EF016BF870DF5747B,48E7497A84CCCB21A019CF050374E0A4,VTS,1,,2013-07-14 02:35:00,2013-07-14 02:52:00,3,1020,4.09,-73.990906,40.68589,-73.98793,40.738178
D2772BD5FEAA4AF730549AAC6B9C27F7,9972BD7F156C48027D8B79A5F0662002,VTS,1,,2013-07-14 02:40:00,2013-07-14 02:47:00,1,420,2.61,-73.976791,40.757191,-73.949371,40.78191
F92986B36AB6D2E83F4EEEE05386AF41,1C01B0A2A54D4FA24B1FEFD3E76B166E,VTS,1,,2013-07-14 04:41:00,2013-07-14 04:46:00,5,300,1.52,-73.996025,40.764141,-74.001648,40.746811
DFD77FAD2F98FC845FE33EBF81BBF0CA,4AB357EAE4498F0339FAD98113E1492A,VTS,1,,2013-07-13 23:11:00,2013-07-13 23:37:00,1,1560,11.88,-73.789879,40.647018,-73.877754,40.745907
8F8780330EC9D5EF6D035D8009A778CB,A48537FA22D264E395F167E9A6636AAF,VTS,1,,2013-07-14 00:30:00,2013-07-14 00:37:00,2,420,1.87,-73.945412,40.808159,-73.952606,40.786495
45206A64B0D6B641223B04DA3926EB33,EFDC45E61920A77F436C93158D794741,VTS,1,,2013-07-14 00:03:00,2013-07-14 00:16:00,5,780,2.74,-73.973679,40.754501,-73.999573,40.728386
B22297F2A4A17F33FFC23AF22EC8EEF6,1BB5B4B92080790DFF4C2875EAA6BC95,VTS,1,,2013-07-14 00:01:00,2013-07-14 00:18:00,1,1020,3.85,-73.99511,40.725327,-73.989883,40.767345
CC2F84E11976D3ADFBD16DE1E2E21263,B17F65BBE88DF8543B4853E338759F70,VTS,1,,2013-07-14 01:08:00,2013-07-14 01:20:00,2,720,4.82,-73.982048,40.732101,-73.939674,40.791981
D57C7392455C38D9404660F7BC63D1B6,EC5837D805127379D72FF6C35279890B,VTS,1,,2013-07-14 02:07:00,2013-07-14 02:25:00,1,1080,5.30,-73.975121,40.790043,-73.938293,40.749794
F5B5E83EF52481B2BAD92B1CD8FA9EC7,954CC9AEAAC07A63EA6D12A7868499F8,VTS,1,,2013-07-14 01:19:00,2013-07-14 01:24:00,1,300,.85,-73.917717,40.770435,-73.917717,40.770435
C355BD433805B56A9D96AA0F205E2CE3,EDA1917FE493DC0A672ACE319448B150,VTS,1,,2013-07-14 02:57:00,2013-07-14 03:07:00,1,600,2.99,-73.990074,40.729309,-73.986679,40.761768
C5E00559CCC993D85DDC67CF6CC31CD6,E1E8E3B3DF465086AEC986D98AD5FF78,VTS,1,,2013-07-14 03:40:00,2013-07-14 03:53:00,1,780,2.56,-73.994675,40.727928,-73.995071,40.755127
96BFF69C7A75862EB9F09607793F4136,39730A1C72208616AF06B85658733D54,VTS,1,,2013-07-14 03:37:00,2013-07-14 03:45:00,1,480,2.90,-73.991348,40.732395,-73.987793,40.70187
2145E2701968796E8996F43F29A9D9BF,18B689ABF357A1CC10B45CC8E160E38A,VTS,1,,2013-07-14 04:48:00,2013-07-14 04:57:00,5,540,2.87,-74.004097,40.742722,-74.016319,40.70887
6133F218393DE520E73324B1822E0E25,93FEB96495E8C05E802A10034BE59F30,VTS,1,,2013-07-14 03:01:00,2013-07-14 03:03:00,3,120,.51,-73.955658,40.776478,-73.948303,40.774479
19E7CEEFBA9ECA2D75646B52D9AE5961,03502DC79E1005C62EAFF73F4CE6CC1C,VTS,1,,2013-07-14 05:24:00,2013-07-14 05:26:00,2,120,.61,-73.984039,40.731941,-73.976212,40.727692
058B88122B679AEECA0A6D7C12D0F6FD,0643BD11C91272BC9B3909549E06AE9C,VTS,1,,2013-07-14 07:33:00,2013-07-14 07:40:00,1,420,2.00,-73.98085,40.779751,-73.967506,40.769501
3C488C15DFB2E33461EE2FF0E0146E91,3F2FE6F5C86E933044574389BBB0C0F7,VTS,1,,2013-07-14 07:57:00,2013-07-14 08:05:00,1,480,2.03,-73.970032,40.750362,-73.972015,40.765652
BC99EA47E536A77AC2C193ADA54920B1,50A57AF94EB37AB2E00692EEFFE36E23,VTS,3,,2013-07-14 07:50:00,2013-07-14 08:22:00,1,1920,17.62,-73.981682,40.782013,-74.182243,40.687721
9A2609CDC0C83F7734D61E3D837214D9,F9E73D83E631F06DFB65E9939DCBAD99,VTS,1,,2013-07-14 08:45:00,2013-07-14 08:48:00,5,180,1.37,-73.999977,40.733204,-73.992104,40.749222
6F677A97E18970FC39C8C51A2E229BAE,5784E1C14F0F86886979684FE698A6CB,VTS,1,,2013-07-14 08:30:00,2013-07-14 08:49:00,1,1140,4.32,-73.958199,40.679955,-73.986038,40.722538
3F46EDC3E40A4408C2A094E241A37F4D,B62A6999CDDE34C2574AF6B1C998FBB8,VTS,1,,2013-07-14 04:09:00,2013-07-14 04:16:00,1,420,1.31,-73.991867,40.731232,-73.997406,40.74313
9FB7A7C1D7B960D8B17829145C6A1CF2,A7198049DA6B328DE2A72465506A566B,VTS,1,,2013-07-14 05:38:00,2013-07-14 05:41:00,6,180,1.58,-74.004585,40.747253,-73.990074,40.767036
AE790E7EF455F585BB7491174792DFE4,3A4FE1712D6CF2155785985EE1DBD68F,VTS,1,,2013-07-14 03:36:00,2013-07-14 03:40:00,1,240,.82,-74.001015,40.718685,-73.989609,40.718891
70A66BB7E09A4FCA75BA73D88DE2F998,DD9FB13799E040E939F8CA2E7B0A6CC8,VTS,1,,2013-07-14 03:03:00,2013-07-14 03:23:00,1,1200,5.86,-73.987122,40.756298,-73.907059,40.748356
F12B5E863DA39F74166C62BB5600BDDF,7BE4FE9570AB12702B542CB3E9ABA550,VTS,1,,2013-07-14 02:25:00,2013-07-14 02:32:00,2,420,2.72,-73.987053,40.760658,-73.97271,40.764355
53796D7A77A1318785653D211B5B1F88,1735076F27B86A649F3564F27CAC1550,VTS,1,,2013-07-14 02:25:00,2013-07-14 02:32:00,2,420,1.30,-73.990059,40.733196,-73.984398,40.745682
40A8A42685D2278E42FE2483A96398D8,3224351C4EF210EAF5047D7E06CE7D09,VTS,1,,2013-07-14 10:44:00,2013-07-14 10:55:00,1,660,2.87,-73.961632,40.811367,-73.974449,40.778378
F0BC746C7DD8C0BC96C3669A3C0D417C,35D36C10F20AEFA00AD9B48F06B5CA67,VTS,1,,2013-07-14 09:58:00,2013-07-14 10:06:00,1,480,1.16,-73.995071,40.740047,-73.980537,40.74485
87D9A9CE278E8CEA76060CECE713589A,51875E70A658454BE283034D7A303E9A,VTS,1,,2013-07-14 02:26:00,2013-07-14 02:58:00,3,1920,11.79,-73.990395,40.755787,-73.933212,40.857777
19C1C996BDB680CF00408E087EDB3E6D,672DB36D6132BCE77A11E278097A0850,VTS,1,,2013-07-14 03:58:00,2013-07-14 04:06:00,1,480,2.50,-73.984612,40.769497,-73.977943,40.745995
ED7B4B1C32AB21876300F23C0DCF4A97,C353FF5D750B02A2BD5CB9070A2A33BD,VTS,1,,2013-07-14 03:33:00,2013-07-14 03:37:00,2,240,2.37,-73.957031,40.717361,-73.983864,40.721287
8E500EE1E1A482CE0B95BC9A9EEB6D11,9694F7B4C7FA0663510C9DCADE88DD48,VTS,1,,2013-07-14 09:06:00,2013-07-14 09:10:00,1,240,.28,-73.98983,40.734417,-73.989876,40.733578
25C8A610A492CB515974C2EA5D47ABD8,79DB4288EE93F78F5828CABC5994D775,VTS,1,,2013-07-14 11:42:00,2013-07-14 11:45:00,1,180,.59,-73.981979,40.777412,-73.975891,40.782085
13C1BCFC3B73B6ADBA4212B1CC7AA615,328499EFD5E25833E4E552053363A2E9,VTS,1,,2013-07-14 01:50:00,2013-07-14 02:01:00,3,660,3.50,-73.973648,40.64336,-73.980789,40.683723
253508A1EBFC63BF5DFB4361EAE83703,4AD456905A17973A8D22ECC4F1A74DF3,VTS,1,,2013-07-14 06:42:00,2013-07-14 06:52:00,1,600,3.81,-73.999153,40.759724,-73.969597,40.799622
00E13C3F85356F17D26CABD9088E730D,4545876A1507C6FE50A44CAF83ED54F0,VTS,1,,2013-07-14 08:08:00,2013-07-14 08:16:00,1,480,2.23,-74.008316,40.737415,-74.010071,40.711594
51E48CB5AF16195DF63651FF1968737B,95F21536B9072DCDF7AF4B5CF4D4E1E5,VTS,1,,2013-07-14 02:31:00,2013-07-14 02:35:00,1,240,.79,-73.987297,40.729111,-73.980347,40.723145
2BEC2BF60AF4687EAD72262884F9F0BF,8714EDA3652FA00F78DEC0FE4C6D2B99,VTS,1,,2013-07-14 04:13:00,2013-07-14 04:31:00,5,1080,5.46,-73.976631,40.780548,-73.916618,40.764641
162A967C11C5A4839059F1B1C9868C33,124DADBA048B9362EB02D8CE21B98D40,VTS,1,,2013-07-14 04:31:00,2013-07-14 04:34:00,1,180,.57,-73.912834,40.762886,-73.917152,40.758125
C852FCF8AFF847126AF8A109DE44BB1F,A58AD6CA8DB6F66D59744187EFF4B979,VTS,1,,2013-07-14 10:02:00,2013-07-14 10:08:00,5,360,1.39,-73.976425,40.764736,-73.978867,40.75008
EBA886681A1C3C18C80B7869B24D06F7,A6A6C85543DCF893FEF3B52B72CB14CC,VTS,1,,2013-07-14 03:31:00,2013-07-14 03:51:00,1,1200,5.61,-73.981415,40.773876,-73.957489,40.722187
F32C996F49594F21C3C14A9E1821A81A,1A98A194B4B16EE027DADBD14E1CF8E4,VTS,1,,2013-07-14 11:13:00,2013-07-14 11:22:00,2,540,2.67,-73.965652,40.765846,-73.980423,40.735252
2DA12E2776B48AB3C8EBE6B57B2A0730,75550A62D602B87105A2CA8CCF6B43F7,VTS,1,,2013-07-14 02:29:00,2013-07-14 02:44:00,5,900,4.22,-73.997208,40.746937,-73.958466,40.800156
38430A1E8F71F05EA3170738409CFBA5,D586CF205735CEFB9D8D07332DEF2A7B,VTS,1,,2013-07-14 11:55:00,2013-07-14 12:01:00,1,360,1.50,-73.999184,40.7341,-73.99334,40.736458
9836A6780886D5D11F7BA21BAEFD0E38,14339EACB230519EA69075A5DA2B4B0F,VTS,1,,2013-07-14 11:55:00,2013-07-14 12:02:00,1,420,1.21,-73.979759,40.752155,-73.991943,40.749683
04D107A378DC761FDA5E92362DCA24E3,9C135C99BE3928675AE8897784330112,VTS,1,,2013-07-14 09:33:00,2013-07-14 09:40:00,1,420,1.62,-73.974518,40.762547,-73.991714,40.749039
FF40FB8123940D9F96D33EDA1D92A83C,0E3E115482EA09F5381483A107AEFB5E,VTS,1,,2013-07-14 11:47:00,2013-07-14 12:02:00,5,900,2.77,-73.96402,40.763771,-73.992813,40.745438
684517F15003DF58C998F959C8E79DCA,32047BC7154FEF89A0E5DDF0C370CE8A,VTS,1,,2013-07-14 06:15:00,2013-07-14 06:28:00,1,780,7.66,-73.999329,40.728073,-73.900185,40.749073
253F71A0201F800FE5F1F796DE843C65,0BE5CA0072B5BE91AE043448F51AEAE6,VTS,1,,2013-07-14 04:57:00,2013-07-14 05:00:00,5,180,.91,-73.973022,40.764244,-73.984383,40.769733
E33A1F7A914B2C8AE7F60306BB24055B,2A6587F82F09B1CE21985793D4995EFD,VTS,1,,2013-07-14 12:06:00,2013-07-14 12:07:00,1,60,.31,-73.999603,40.744141,-74.001183,40.744774
210E7FCC4063BFC083150C8D38297C87,C039F587C4E43A65975CAEED0EB7CF65,VTS,1,,2013-07-14 11:25:00,2013-07-14 11:32:00,2,420,1.33,-73.999435,40.722466,-74.000114,40.732998
0A79E272A73271505BA151ED0F9B9BB8,BBE7FC587418DCD3C556647D6D30C9FB,VTS,1,,2013-07-14 08:44:00,2013-07-14 08:52:00,1,480,1.88,-73.969994,40.799541,-73.951714,40.791248
2376204E7303F5E67FC464F5BB61C5C6,F8C15870B5150717D7D4AC0BC8CE36A5,VTS,1,,2013-07-14 09:39:00,2013-07-14 09:45:00,1,360,1.21,-74.005768,40.737255,-74.000473,40.723846
B719B0820F13CCA664A0492B37481D14,6EEDDDA476FB026202A7DCF20B9B5D6A,VTS,1,,2013-07-14 12:01:00,2013-07-14 12:08:00,1,420,1.96,-73.976868,40.785187,-73.952103,40.790161
0C4726D4E2AF94BF8FE2D23EFDA20917,DF97B5709C24E687D6703A196BA68102,VTS,1,,2013-07-14 10:32:00,2013-07-14 10:41:00,1,540,1.99,-73.974594,40.741985,-73.999504,40.738972
4A15E823A8D4B398CFC16683EBD6956B,EAADE8138C418D622C0A588CB93CE232,VTS,1,,2013-07-14 07:06:00,2013-07-14 07:13:00,1,420,3.56,-73.99604,40.726151,-73.976822,40.683067
BD3B533D9D83C002DA22DBB0B34419DD,4D7A262943C47BA7DCCB9F8112FE334A,VTS,1,,2013-07-14 07:21:00,2013-07-14 07:28:00,2,420,2.24,-73.956268,40.803242,-73.979088,40.781906
628FB717E929C5A6DF89AF6CF47194B2,0F9CD36154EDD1979221D05343706972,VTS,1,,2013-07-14 11:29:00,2013-07-14 11:38:00,1,540,1.63,-74.01458,40.717834,-73.995995,40.722725
B6FD1C9011263F24757D35BE543D02A0,3265CED2F54B1040EEFD387052D48163,VTS,1,,2013-07-14 08:58:00,2013-07-14 09:01:00,2,180,.53,-73.949417,40.809502,-73.956917,40.814152
0FBCA8B7F51A9684E0CAEEEBD3B1DD52,26AB68D4B482471A277BFF0A54E323C7,VTS,1,,2013-07-14 09:00:00,2013-07-14 09:05:00,1,300,1.44,-73.993126,40.750198,-73.978737,40.757858
7982155ADD1ADFFE00B91192AAD5C668,FB4160FF655BF9829302C94155CBAA0F,VTS,1,,2013-07-14 12:15:00,2013-07-14 12:19:00,6,240,.02,-73.989395,40.730156,-73.989311,40.730423
16BF36EE024FE32C9B1E24C39471D76F,D266E2CC91CF57AC369DA006359D72FC,VTS,1,,2013-07-14 09:34:00,2013-07-14 09:45:00,1,660,2.63,-73.988983,40.777863,-73.995354,40.75016
F094B73859B51F89E44295779A26B950,BBD2377CA52D1587C1F697D13BEF70FD,VTS,1,,2013-07-14 09:53:00,2013-07-14 10:09:00,1,960,.47,-73.952583,40.772297,-73.997719,40.735176
13DAC9568B81600069B4738BAB2BF74D,AF037CD87D1B9DB03917282A04DFD62E,VTS,1,,2013-07-14 11:04:00,2013-07-14 11:09:00,1,300,.90,-73.978561,40.763126,-73.973473,40.755619
26AAB74BA5054424019D80937927D17C,ED414A2E75E21B0787CFB68123D1DFEE,VTS,2,,2013-07-14 13:06:00,2013-07-14 13:39:00,1,1980,17.30,-73.783623,40.648621,-73.976837,40.762493
A65364D79584EA8A2A998DED2255D366,330799EE0EB8649DFF029286D7394C0A,VTS,1,,2013-07-14 12:18:00,2013-07-14 12:19:00,6,60,.16,-73.991592,40.750259,-73.979164,40.782696
2661F8B55002CBF46155A9BB67C9358C,5C4F858B719FB432485A3D42ED3E0EE7,VTS,1,,2013-07-14 11:29:00,2013-07-14 11:41:00,5,720,1.84,-73.951729,40.766499,-73.976845,40.764408
841DB385675243BD56791C6CDADE0819,72C01387634EBCFFBEA8611F7BA9CEA6,VTS,1,,2013-07-14 13:14:00,2013-07-14 13:39:00,1,1500,4.90,-74.002823,40.749668,-73.983353,40.726326
8E1304AD65AE6861005460130F2BF7CD,02E5B82F0263F1955C2E76E5B62D68DC,VTS,1,,2013-07-14 10:43:00,2013-07-14 10:52:00,1,540,1.50,-73.9589,40.815197,-73.948166,40.801369
470121151A8F4215E4EC61EBA89E368B,47978633FDFA620A5056F29FE20A9F6C,VTS,1,,2013-07-14 11:44:00,2013-07-14 11:49:00,1,300,1.20,-73.959694,40.762817,-73.971962,40.75985
6F1A5CBD608252B634C53171935298D9,8E659692EE3F42FB59654B4E2E7A55C8,VTS,1,,2013-07-14 12:43:00,2013-07-14 12:53:00,1,600,2.12,-73.965111,40.77219,-73.979752,40.780365
CBC81F584161F67D3D4B9048E4872119,6BD9D23DB539F0E150C4A40A1308F042,VTS,1,,2013-07-14 14:51:00,2013-07-14 14:58:00,2,420,2.62,-73.954163,40.719193,-73.985741,40.717834
4528AF6CFC859EBC923D1FB3F0A529BF,DB7412CC13AF5B19E8C2E3907A55AF23,VTS,1,,2013-07-14 10:37:00,2013-07-14 10:48:00,6,660,2.30,-73.980438,40.780296,-73.972168,40.765179
2242A513238185D3AD7704A75EF21FB8,5297C28DFF26EF6DF739971E738835D3,VTS,1,,2013-07-14 10:42:00,2013-07-14 10:45:00,1,180,.64,-73.952919,40.772614,-73.962151,40.776505
F74743D90F84644B1FA4576F4A82A8A3,09F1D0BDED9059EB5BB89E64CF623195,VTS,1,,2013-07-14 15:40:00,2013-07-14 15:45:00,1,300,1.09,-73.959717,40.77692,-73.960251,40.766266
9628656D194A0656CA257F4F9875BC3B,07E369EB4C1C3E4B8CA7710C37BB543E,VTS,1,,2013-07-14 12:58:00,2013-07-14 13:05:00,3,420,1.58,-73.991325,40.749802,-74.008499,40.732681
0067C755A2988CB8FA17AFCFE987B6A1,BBB738A4E3184BA6F3F4432142CC3EB4,VTS,1,,2013-07-14 13:12:00,2013-07-14 13:19:00,6,420,1.40,-73.983513,40.765713,-73.966003,40.76799
8921BE7FE9A5827A9D50DA2F7907C400,19B3F3F825E4C1DE13B9D5C0628F5001,VTS,1,,2013-07-14 12:51:00,2013-07-14 13:14:00,5,1380,10.54,-73.977684,40.764591,-73.872704,40.774487
749056FD5981CA1A9B5A380BFABFD47F,3F58E3E5B1207B5E072344753BB0451E,VTS,1,,2013-07-14 12:21:00,2013-07-14 12:39:00,1,1080,4.60,-73.979607,40.755516,-74.016655,40.704723
753EDB6058E7FD7C9934891A2DC635F3,DE504A923497BBD71D063975D95F89C4,VTS,1,,2013-07-14 15:15:00,2013-07-14 15:46:00,1,1860,10.70,-73.990379,40.730511,-73.872375,40.774498
A6D0858338A830AEEF332B8540B497F3,C1B3ADDEE3E99A255CCAEAD50A75822A,VTS,1,,2013-07-14 13:52:00,2013-07-14 13:57:00,1,300,1.01,-74.013374,40.708351,-74.012177,40.718857
3CCA3C193B9038B883CD9316FE4828E7,A94DE3C354B294B095222B2A79DAC209,VTS,1,,2013-07-14 15:36:00,2013-07-14 15:44:00,5,480,3.25,-74.014809,40.714195,-73.998253,40.755775
BA57B240D0EEE2F434E1172F2555CFF1,49DF4C43A31D4070A3D4B1CC806709B2,VTS,1,,2013-07-14 14:06:00,2013-07-14 14:12:00,2,360,.77,-73.983971,40.744473,-73.990585,40.736778
88CCD46EEFBE28454FA4D3471A951C9D,577AEF52D6942AAA0DCCB0C7B4BBBAD6,VTS,1,,2013-07-14 12:19:00,2013-07-14 12:26:00,2,420,1.61,-73.991798,40.727207,-74.008034,40.719906
F2473333B4960A27F0E5AD82AF09839A,09971B1A609D65FA7E09F045EF1A3DC5,VTS,1,,2013-07-14 15:01:00,2013-07-14 15:09:00,6,480,1.27,-73.975342,40.780224,-73.981987,40.766502
22544EADCB548EDDFD752051AC852F74,DF6A71534B7F84A837BF60115936A73E,VTS,1,,2013-07-14 13:45:00,2013-07-14 13:53:00,1,480,1.55,-73.975296,40.75732,-73.991577,40.749718
79B2FA48F34025FAD3AA43105EBFD7A6,5A8BC88D845B6954297B15B9BF04041E,VTS,1,,2013-07-14 15:45:00,2013-07-14 15:47:00,1,120,.80,-73.993721,40.757206,-74.000153,40.748142
7DC84BC540920BAF00E6F316F016EEEC,AD2DD518168817396472B486A09E3023,VTS,1,,2013-07-14 15:53:00,2013-07-14 16:00:00,2,420,.87,-73.982109,40.761711,-73.978584,40.754486
ABD45A3F784CEDE1D4891351BC5285A5,3B39551CFF403796BE93CFB1FD68E9BF,VTS,1,,2013-07-14 11:32:00,2013-07-14 11:42:00,1,600,1.79,-73.981033,40.769077,-74.000595,40.762726
65122F34C71661D6B7827B4E986E4E2C,5CED8FF7148A8438D0F43CC0594FB44D,VTS,1,,2013-07-14 13:56:00,2013-07-14 14:17:00,1,1260,9.81,-73.873116,40.774094,-73.759659,40.76189
185DB975730A99E17D05E4BFDA3888F2,D2FC0D6BA6B716B14B1D0654658DFB2C,VTS,1,,2013-07-14 16:17:00,2013-07-14 16:34:00,3,1020,8.89,-73.951271,40.774357,-73.863152,40.768589
7811BF9359B98413A063A18FC77111ED,147374FDEEFE9EBD8E034F859109058B,VTS,1,,2013-07-14 14:18:00,2013-07-14 14:25:00,1,420,.97,-73.989944,40.736839,-74.002151,40.734772
2D582E009BC6D0DC1416C16B2D76A1BA,A919475CBD331B1ECD3001A03E15ADF9,VTS,1,,2013-07-14 15:38:00,2013-07-14 15:52:00,1,840,3.10,-73.985237,40.759521,-73.972885,40.764122
717ABC0D502EC243CBF00EDFFB16032F,5EECACE701CB1754F758ED46019F1B6F,VTS,1,,2013-07-14 14:29:00,2013-07-14 14:41:00,1,720,1.14,-73.99073,40.755962,-73.975548,40.756126
51B77626DC7DE99395C447CE718464E4,1BF6F8F088ECA03AC60A12C0999E9857,VTS,1,,2013-07-14 16:16:00,2013-07-14 16:30:00,1,840,2.98,-73.975517,40.761108,-73.973457,40.755013
FBC9FC61A592611377F7BF07F43B03A5,95B5B3CDA9EDC88AA395239589B57196,VTS,1,,2013-07-14 13:37:00,2013-07-14 14:00:00,1,1380,10.56,-73.959091,40.774879,-73.872498,40.774498
C5EE6E19CA2FD67826A93C2090C6B375,49AE49754E9D8A10FD73C3C5B6677E31,VTS,1,,2013-07-14 17:04:00,2013-07-14 17:08:00,3,240,1.07,-73.959801,40.770569,-73.94809,40.778564
8AD5419416F6FC11C7FEE88157D780DB,5A67B20C46454475C8952E07FBFDA5D5,VTS,1,,2013-07-14 13:21:00,2013-07-14 13:27:00,6,360,1.46,-73.972023,40.757149,-73.963455,40.774448
12848A669AD3161A1BF63982C33AC9D1,AA01243CC6D299F3947A4DE15CC699C8,VTS,1,,2013-07-14 15:17:00,2013-07-14 15:19:00,1,120,.33,-73.952232,40.798725,-73.957291,40.800282
091334CDF9A2292C04B6AF20AC219660,B9DA9DDD24355DEA5077F0B4D3B729A0,VTS,1,,2013-07-14 14:00:00,2013-07-14 14:41:00,1,2460,11.74,-74.001602,40.756638,-73.84462,40.757923
2088AD3CCF67CA0175C6A5D2C06841A5,F33162D36B1A50D56373B09360259822,VTS,1,,2013-07-14 15:14:00,2013-07-14 15:21:00,1,420,1.80,-73.997841,40.74102,-74.004372,40.717915
3E7DB7D3DC9961BA3A304E5B4B419E5F,9EDFD626FC0E955EC8388ED3CFDC28F9,VTS,1,,2013-07-14 13:23:00,2013-07-14 13:31:00,6,480,1.60,-73.963402,40.757538,-73.9767,40.743652
02C09A51762CE95E195E0EF5AEEC16DD,3B6DFCDA33D682E6A7993979727A837B,VTS,1,,2013-07-14 15:05:00,2013-07-14 15:10:00,1,300,1.47,-73.967232,40.756401,-73.974068,40.738266
29CBE2B638D6C9B7239D2CA7A72A70E9,8BCAB32B23BA90407266A5AE4BA3F0A2,VTS,3,,2013-07-14 13:36:00,2013-07-14 14:11:00,1,2100,19.96,-73.979256,40.747173,-74.177124,40.69482
6D309EE82DF3BF82554850EE556AE255,72D2B3E2D6AD8357A156ABBE663FA7AD,VTS,1,,2013-07-14 13:46:00,2013-07-14 14:06:00,1,1200,8.82,-73.870995,40.773846,-73.981148,40.755928
B5E37E17B370C64235F5EF363107BB94,AAE5319668AB7FA0EBBEF24F8031A202,VTS,1,,2013-07-14 13:52:00,2013-07-14 14:02:00,2,600,3.07,-73.989494,40.720608,-73.962364,40.75909
4EE20C42C8FDC2AE756897934A8DC863,28B3ADA18F20647863C9A45BCAAA017A,VTS,1,,2013-07-14 16:51:00,2013-07-14 17:01:00,1,600,1.80,0,0,0,0
4C1FCE764ABE7E995320E72C84B3138A,8B099CBFED1783A6B95D036BDD3B61D5,VTS,1,,2013-07-14 17:06:00,2013-07-14 17:15:00,1,540,1.78,-73.987526,40.747704,-73.973083,40.758694
D40A5214E008BDB1CD63D942946AF325,B622916AFB70FE412353CC680CD2C0D3,VTS,5,,2013-07-14 16:13:00,2013-07-14 16:13:00,3,0,.00,-74.177902,40.695511,-74.177895,40.695503
8BF138EA0CF6FF83587993BECA6D6D59,EF51CFD668298558CB2A86718FCE2A47,VTS,1,,2013-07-14 16:14:00,2013-07-14 16:40:00,3,1560,3.19,-73.986465,40.757599,-73.986,40.757172
